"npo.name" "p.tp" "raw.tp" "n.item"
"npo1450" "太平洋崇光文教基金會" 24.79 1.76740137768436 21
"npo1451" "臺灣視障協會" 24.79 1.76740137768436 21
"npo1452" "中華民國學而發展協會" 24.79 1.76740137768436 21
"npo1486" "三信文教基金會" 24.79 1.76740137768436 21
"npo1500" "中華民國衡山大道救世協會" 24.79 1.76740137768436 21
"npo1507" "社團法人高雄縣幸福促進協會" 24.79 1.76740137768436 21
"npo1516" "社團法人台中市聾人協會" 24.79 1.76740137768436 21
"npo1526" "社團法人高雄市長期照顧專業協會" 24.79 1.76740137768436 21
"npo1564" "社團法人彰化縣聾人協會" 24.79 1.76740137768436 21
"npo1572" "國際特赦組織台灣分會" 24.79 1.76740137768436 21
"npo1587" "社團法人台中市東區東信社區發展協會" 24.79 1.76740137768436 21
"npo1589" "社團法人新北市社會工作師公會" 24.79 1.76740137768436 21
"npo1603" "社團法人高雄長期照顧人員福利促進協會" 24.79 1.76740137768436 21
"npo1608" "社團法人中華民國先天及代謝疾病關懷之友協會" 24.79 1.76740137768436 21
"npo1620" "高雄市仁武慈暉志願協會" 24.79 1.76740137768436 21
"npo1630" "全民太極拳研發基金會" 24.79 1.76740137768436 21
"npo1638" "天主教聖母無原罪方濟傳教修女會" 24.79 1.76740137768436 21
"npo1675" "財團法人迎曦教育基金會" 24.79 1.76740137768436 21
"npo1709" "社團法人雲林縣兒童少年福利保護協會" 24.79 1.76740137768436 21
"npo1718" "太平洋崇光社會福利基金會" 24.79 1.76740137768436 21
"npo1720" "財團法人台新銀行公益慈善基金會" 24.79 1.76740137768436 21
"npo1729" "財團法人嘉義縣私立天主教敏道社會福利慈善事業基金會" 24.79 1.76740137768436 21
"npo1741" "社團法人中華優勢社會關懷協會" 24.79 1.76740137768436 21
"npo1749" "社團法人臺灣身心障礙者職業發展協會" 24.79 1.76740137768436 21
"npo1766" "財團法人國際商貿文化交流基金會" 24.79 1.76740137768436 21
"npo1778" "社團法人臺中市空巢之家協會" 24.79 1.76740137768436 21
"npo1797" "社團法人高雄市多元家庭關愛協會" 24.79 1.76740137768436 21
"npo1848" "社團法人台灣仕馨服務協會" 24.79 1.76740137768436 21
"npo1871" "社團法人臺南市容愛關懷服務協會" 24.79 1.76740137768436 21
"npo1892" "社團法人桃園縣單親家庭保護協會" 24.79 1.76740137768436 21
"npo1898" "雲林縣百里香兒童青少年關懷協會" 24.79 1.76740137768436 21
"npo1924" "財團法人基益慈善基金會" 24.79 1.76740137768436 21
"npo1925" "龍華科技大學" 24.79 1.76740137768436 21
"npo1929" "中華民國新女性聯合會" 24.79 1.76740137768436 21
"npo1930" "台灣社區安全推廣促進協會" 24.79 1.76740137768436 21
"npo1976" "財團法人虹橋傳道會" 24.79 1.76740137768436 21
"npo1980" "財團法人廣達文教基金會" 24.79 1.76740137768436 21
"npo1985" "財團法人高雄市私立永安老人養護中心" 24.79 1.76740137768436 21
"npo1998" "高雄市青少年關懷協會" 24.79 1.76740137768436 21
"npo2033" "社團法人南投縣臻晴社會福祉關懷協會" 24.79 1.76740137768436 21
"npo2047" "社團法人雲林縣社會保障協會" 24.79 1.76740137768436 21
"npo2068" "社團法人臺中市身心障礙福利協會" 24.79 1.76740137768436 21
"npo2087" "財團法人和春文教基金會" 24.79 1.76740137768436 21
"npo2107" "社團法人高雄市多重殘障協會" 24.79 1.76740137768436 21
"npo2111" "財團法人精神健康基金會" 24.79 1.76740137768436 21
"npo2114" "財團法人高雄市私立慈聯社會福利基金會" 24.79 1.76740137768436 21
"npo2120" "社團法人臺中市天啟心靈沉澱協會" 24.79 1.76740137768436 21
"npo2130" "財團法人新北市私立雙連社會福利慈善事業基金會" 24.79 1.76740137768436 21
"npo2135" "雲林縣婦女發展協會" 24.79 1.76740137768436 21
"npo2145" "財團法人維他露社會福利慈善事業基金會" 24.79 1.76740137768436 21
"npo2296" "臺中市義愛文化培育協會" 24.79 1.76740137768436 21
"npo2301" "財團法人育合春教育基金會" 24.79 1.76740137768436 21
"npo2343" "社團法人中國家庭教育協進會" 24.79 1.76740137768436 21
"npo2349" "社團法人嘉義縣生命線協會" 24.79 1.76740137768436 21
"npo2368" "臺中市都市原住民族部落文化發展協會" 24.79 1.76740137768436 21
"npo2395" "社團法人高雄市街友關懷協會" 24.79 1.76740137768436 21
"npo2420" "財團法人宏達文教基金會" 24.79 1.76740137768436 21
"npo2439" "社團法人花蓮縣肢體傷殘福利協進會" 24.79 1.76740137768436 21
"npo2444" "高雄市視障關懷發展協會" 24.79 1.76740137768436 21
"npo2450" "社團法人台灣新住民家庭成長協會" 24.79 1.76740137768436 21
"npo2453" "財團法人台北市北投文化基金會" 24.79 1.76740137768436 21
"npo2461" "財團法人苗栗縣私立大千社會福利慈善事業基金會" 24.79 1.76740137768436 21
"npo2462" "社團法人中華牧人關懷協會" 24.79 1.76740137768436 21
"npo2472" "社團法人新北市春陽關懷協會" 24.79 1.76740137768436 21
"npo2514" "財團法人星沙社會福利基金會" 24.79 1.76740137768436 21
"npo2567" "社團法人台灣育孝功德會" 24.79 1.76740137768436 21
"npo2584" "社團法人中華民國慈惠善導書院文化教育研究協會" 24.79 1.76740137768436 21
"npo2588" "社團法人台灣凝愛關懷弱勢協會" 24.79 1.76740137768436 21
"npo2606" "中華全球婦女產業促進會" 24.79 1.76740137768436 21
"npo2616" "社團法人新北市殘障福利服務協會" 24.79 1.76740137768436 21
"npo2627" "財團法人台北市南海普陀山慧濟寺" 24.79 1.76740137768436 21
"npo2628" "財團法人生活品質文教基金會" 24.79 1.76740137768436 21
"npo0896" "台灣促進和平文教基金會" 24.73 1.76339805058647 20
"npo1147" "裕元教育基金會" 24.73 1.76339805058647 20
"npo1318" "國際珍古德教育及保育協會中華民國總會" 24.73 1.76339805058647 20
"npo1787" "台北市新合唱文化藝術基金會" 24.73 1.76339805058647 20
"npo2490" "台灣亞洲基金會" 24.73 1.76339805058647 20
"npo1684" "社團法人中華基督教讚美關懷協會" 24.57 1.75214205480958 20
"npo1482" "台灣大哥大基金會" 24.44 1.74245901875767 19
"npo2596" "台北市陽昇教育基金會" 24.41 1.74089821031436 19
"npo0001" "社團法人臺南市弘福社區關懷照顧服務協會" 24.26 1.72967850453341 20
"npo1151" "社團法人彰化縣疼厝邊社會福利協會" 24.26 1.72967850453341 20
"npo2574" "幸福福利文教基金會" 24.22 1.72678393946566 20
"npo0424" "九九文教基金會" 24.2 1.72567517743551 19
"npo0784" "時代基金會" 24.2 1.72567517743551 19
"npo0862" "財團法人陳定南教育基金會" 24.2 1.72567517743551 19
"npo0964" "楊英風藝術教育基金會" 24.2 1.72567517743551 19
"npo1012" "財團法人基督教惠明盲人福利會-私立惠明學校" 24.2 1.72567517743551 19
"npo1211" "中華扶輪教育基金會" 24.2 1.72567517743551 19
"npo1513" "休休文教基金會" 24.2 1.72567517743551 19
"npo1574" "財團法人上善長青環境保護基金會" 24.2 1.72567517743551 19
"npo1786" "財團法宗南聯合佛教基金會" 24.2 1.72567517743551 19
"npo1952" "財團法人台北市彩霞教育基金會" 24.2 1.72567517743551 19
"npo1963" "味全文化教育基金會" 24.2 1.72567517743551 19
"npo2057" "亞太公共事務論壇文教基金會" 24.2 1.72567517743551 19
"npo2152" "富邦藝術基金會" 24.2 1.72567517743551 19
"npo2298" "旺旺文教基金會" 24.2 1.72567517743551 19
"npo2513" "民間司法改革基金會" 24.2 1.72567517743551 19
"npo2626" "財團法人生命教育基金會" 24.2 1.72567517743551 19
"npo2134" "中華青少年全人發展國際交流協會" 24.06 1.71556624606581 21
"npo2402" "苗栗縣私立華嚴啟能中心" 24.06 1.71556624606581 21
"npo0917" "台灣政策研究院文教基金會" 23.99 1.71041585456073 18
"npo1417" "藍約翰文教基金會" 23.99 1.71041585456073 18
"npo0108" "社團法人桃園縣社區精神復健協會" 23.98 1.70965738645529 21
"npo0110" "中華綠力協會" 23.98 1.70965738645529 21
"npo0792" "社團法人雲林縣社會福利工作協會" 23.98 1.70965738645529 21
"npo0898" "社團法人台灣動物平權促進會" 23.98 1.70965738645529 21
"npo1023" "社團法人臺東縣基督教晨光之家協會" 23.98 1.70965738645529 21
"npo1113" "社團法人台灣優活山林協會" 23.98 1.70965738645529 21
"npo1713" "社團法人臺東縣外籍配偶協會" 23.98 1.70965738645529 21
"npo2070" "彰化縣居家關懷服務協會" 23.98 1.70965738645529 21
"npo2598" "社團法人宜蘭縣愛胰協會" 23.98 1.70965738645529 21
"npo2615" "社團法人宜蘭縣愛加倍關懷協會" 23.98 1.70965738645529 21
"npo0533" "財團法人藥害救濟基金會" 23.96 1.7087285438533 18
"npo0006" "嘉義市腦性麻痺協會" 23.7 1.69024920190602 21
"npo0017" "中華民國牧愛生命協會" 23.7 1.69024920190602 21
"npo0018" "高雄縣心理復健家屬關懷協會" 23.7 1.69024920190602 21
"npo0045" "高雄市自閉症協進會" 23.7 1.69024920190602 21
"npo0055" "天主教靈醫會私立聖嘉民啟智中心" 23.7 1.69024920190602 21
"npo0056" "百世教育基金會" 23.7 1.69024920190602 21
"npo0096" "喜憨兒社會福利基金會-台北行政中心" 23.7 1.69024920190602 21
"npo0100" "南投縣伽俐終生關懷社會福利基金會" 23.7 1.69024920190602 21
"npo0126" "桃園縣私立長長教養院" 23.7 1.69024920190602 21
"npo0144" "中華民國就業服務專業人員協會" 23.7 1.69024920190602 21
"npo0154" "社團法人台灣老人福利機構協會" 23.7 1.69024920190602 21
"npo0210" "台灣五府千歲慈善展望會" 23.7 1.69024920190602 21
"npo0253" "財團法人台北市樹仁社會福利基金會" 23.7 1.69024920190602 21
"npo0273" "臺北縣志願服務協會" 23.7 1.69024920190602 21
"npo0287" "台南縣基督教疼厝邊全人發展關顧協會" 23.7 1.69024920190602 21
"npo0313" "南投縣生活重建協會" 23.7 1.69024920190602 21
"npo0324" "社團法人台灣盲人重建協會" 23.7 1.69024920190602 21
"npo0326" "台中縣聲暉協進會" 23.7 1.69024920190602 21
"npo0331" "高雄市濃德看護慈善協會" 23.7 1.69024920190602 21
"npo0384" "台灣聖教會" 23.7 1.69024920190602 21
"npo0411" "新竹縣天主教世光教養院" 23.7 1.69024920190602 21
"npo0462" "台北市康復之友協會" 23.7 1.69024920190602 21
"npo0467" "台灣基督教門諾會附設私立台中市林森松柏中心" 23.7 1.69024920190602 21
"npo0507" "財團法人鼓岩世界教育基金會" 23.7 1.69024920190602 21
"npo0545" "宜蘭縣車禍受難者關懷協會" 23.7 1.69024920190602 21
"npo0569" "台東縣私立台東仁愛之家" 23.7 1.69024920190602 21
"npo0594" "高雄縣脊髓損傷者協會" 23.7 1.69024920190602 21
"npo0602" "社團法人台灣關愛之家協會" 23.7 1.69024920190602 21
"npo0613" "台南市腦性麻痺之友協會" 23.7 1.69024920190602 21
"npo0668" "苗栗縣智障福利協進會" 23.7 1.69024920190602 21
"npo0696" "台中縣私立聲暉綜合知能發展中心" 23.7 1.69024920190602 21
"npo0755" "台灣藍鵲文教發展協會" 23.7 1.69024920190602 21
"npo0758" "中華視障經穴按摩推廣協會" 23.7 1.69024920190602 21
"npo0781" "財團法人高雄縣私立張簡秋風社會福利慈善事業基金會" 23.7 1.69024920190602 21
"npo0852" "中華民國多發性硬化症協會" 23.7 1.69024920190602 21
"npo0872" "中華民國社區資源交流協會" 23.7 1.69024920190602 21
"npo0890" "中華民國康復之友聯盟" 23.7 1.69024920190602 21
"npo0895" "中華民國視網膜色素病變協會" 23.7 1.69024920190602 21
"npo0933" "社團法人臺北市生命智慧協會" 23.7 1.69024920190602 21
"npo0938" "南投縣中寮鄉龍眼林福利協會" 23.7 1.69024920190602 21
"npo0992" "財團法人臺北縣私立秀旺社會福利慈善事業基金會" 23.7 1.69024920190602 21
"npo1016" "社團法人雲林縣飛耀青年發展協會" 23.7 1.69024920190602 21
"npo1084" "社團法人台南市婦女兒童安全保護協會" 23.7 1.69024920190602 21
"npo1104" "台灣身心障礙者福祉協會" 23.7 1.69024920190602 21
"npo1173" "雲林縣啟智協會" 23.7 1.69024920190602 21
"npo1253" "桃園縣私立庭芳啟智教養院" 23.7 1.69024920190602 21
"npo1265" "社團法人彰化縣脊髓損傷重建協會" 23.7 1.69024920190602 21
"npo1267" "台灣長期照顧發展協會全國聯合會" 23.7 1.69024920190602 21
"npo1300" "彰化縣肢體傷殘協進會" 23.7 1.69024920190602 21
"npo1317" "財團法人台北市友緣社會福利事業基金會" 23.7 1.69024920190602 21
"npo1334" "雲林縣私立同仁仁愛之家" 23.7 1.69024920190602 21
"npo1341" "高雄市三民區正興社區發展協會" 23.7 1.69024920190602 21
"npo1399" "彰化縣聲暉協進會" 23.7 1.69024920190602 21
"npo1465" "社團法人台中市自閉症教育協進會" 23.7 1.69024920190602 21
"npo1471" "中華芳香照護教育推廣學會" 23.7 1.69024920190602 21
"npo1525" "台灣青年知識網路學會" 23.7 1.69024920190602 21
"npo1565" "財團法人屏東縣私立基督教信望愛育幼院" 23.7 1.69024920190602 21
"npo1580" "中華視障安養福利協會" 23.7 1.69024920190602 21
"npo1581" "台北市肌萎縮症病友協會" 23.7 1.69024920190602 21
"npo1613" "社團法人高雄市啟聰協進會" 23.7 1.69024920190602 21
"npo1617" "社團法人中華民國僵直性脊椎炎關懷協會" 23.7 1.69024920190602 21
"npo1619" "桃園縣私立國宏老人養護中心" 23.7 1.69024920190602 21
"npo1633" "嘉義縣智障者家長協會" 23.7 1.69024920190602 21
"npo1698" "財團法人天主教耶穌會新竹社會服務中心" 23.7 1.69024920190602 21
"npo1706" "台南市聲暉協進會" 23.7 1.69024920190602 21
"npo1724" "財團法人吉祥臻社會福利事業基金會" 23.7 1.69024920190602 21
"npo1737" "社團法人南投縣智障者家長協會" 23.7 1.69024920190602 21
"npo1782" "若竹兒教育基金會附設嘉義市私立若竹兒智能發展中心" 23.7 1.69024920190602 21
"npo1794" "中華民國無喉者復聲協會" 23.7 1.69024920190602 21
"npo1798" "台南市肢障者生活重建協會" 23.7 1.69024920190602 21
"npo1809" "社團法人台北市彩虹心服務協會" 23.7 1.69024920190602 21
"npo1828" "純青社會福利基金會" 23.7 1.69024920190602 21
"npo1858" "台北市身心障礙者自立更生創業協會" 23.7 1.69024920190602 21
"npo1872" "台南市聾啞福利協進會" 23.7 1.69024920190602 21
"npo1903" "社團法人台北市社區大學民間促進會(文山社區大學)" 23.7 1.69024920190602 21
"npo1910" "中華民國國秀關懷協會" 23.7 1.69024920190602 21
"npo1996" "台灣社區健康促進與管理學會" 23.7 1.69024920190602 21
"npo2003" "高雄縣生命義工協會" 23.7 1.69024920190602 21
"npo2012" "中華民國濟世功德會附設台北縣私立成功清寒植物人安養院" 23.7 1.69024920190602 21
"npo2026" "中華民國星橋愛心服務協會" 23.7 1.69024920190602 21
"npo2062" "台灣省玉德慈善會" 23.7 1.69024920190602 21
"npo2099" "社團法人中華身心障礙協會" 23.7 1.69024920190602 21
"npo2123" "中華民國類風濕性關節炎之友協會" 23.7 1.69024920190602 21
"npo2149" "中華民國佛教青年會" 23.7 1.69024920190602 21
"npo2159" "財團法人鞋類暨運動休閒科技研發中心" 23.7 1.69024920190602 21
"npo2171" "社團法人台灣省兒童少年成長協會" 23.7 1.69024920190602 21
"npo2190" "社團法人台中市康復之友協會" 23.7 1.69024920190602 21
"npo2203" "社團法人中華民國腦力整合研究學會" 23.7 1.69024920190602 21
"npo2224" "台灣長期照護專業協會" 23.7 1.69024920190602 21
"npo2240" "台南市憂鬱症關懷協會" 23.7 1.69024920190602 21
"npo2246" "台灣真愛家庭協會" 23.7 1.69024920190602 21
"npo2280" "彰化縣私立真善美社會福利慈善事業基金會" 23.7 1.69024920190602 21
"npo2281" "天主教台南縣私立德蘭啟智中心" 23.7 1.69024920190602 21
"npo2302" "苗栗縣私立廣愛教養院" 23.7 1.69024920190602 21
"npo2305" "新竹市脊髓損傷者協會" 23.7 1.69024920190602 21
"npo2318" "彰化縣生命線協會" 23.7 1.69024920190602 21
"npo2346" "中華民國自主學習促進會" 23.7 1.69024920190602 21
"npo2359" "台北市私立同舟發展中心" 23.7 1.69024920190602 21
"npo2376" "中華民國生命動能協會" 23.7 1.69024920190602 21
"npo2384" "台灣歸零愛心服務協會" 23.7 1.69024920190602 21
"npo2409" "中華慈光愛心會" 23.7 1.69024920190602 21
"npo2414" "社團法人高雄縣安心會" 23.7 1.69024920190602 21
